,Conditions,DateUTC,Dew PointF,Events,Gust SpeedMPH,Humidity,PrecipitationIn,Sea Level PressureIn,TemperatureF,TimeCDT,TimeCST,VisibilityMPH,Wind Direction,Wind SpeedMPH,WindDirDegrees,City,State,Zip
24,Overcast,2016-05-18 23:53:00,55.9,,-,78,N/A,30.08,63.0,6:53 PM,,10.0,NNE,8.1,30,Dallas,Texas,75201
25,Overcast,2016-05-19 00:53:00,55.9,,-,78,N/A,30.08,63.0,7:53 PM,,10.0,NE,5.8,40,Dallas,Texas,75201
26,Overcast,2016-05-19 01:53:00,55.9,,19.6,80,N/A,30.08,62.1,8:53 PM,,10.0,NNE,6.9,30,Dallas,Texas,75201
27,Overcast,2016-05-19 02:10:00,55.9,,-,80,N/A,30.09,62.1,9:10 PM,,10.0,NNE,10.4,30,Dallas,Texas,75201
28,Light Rain,2016-05-19 02:53:00,57.9,Rain,-,90,0.03,30.09,61.0,9:53 PM,,8.0,ENE,8.1,70,Dallas,Texas,75201
29,Light Rain,2016-05-19 03:21:00,57.9,Rain,-,93,0.00,30.08,60.1,10:21 PM,,10.0,East,9.2,80,Dallas,Texas,75201
30,Overcast,2016-05-19 03:53:00,57.9,,-,93,0.00,30.07,60.1,10:53 PM,,10.0,North,6.9,10,Dallas,Texas,75201
31,Overcast,2016-05-19 04:03:00,57.9,,-,90,N/A,30.08,61.0,11:03 PM,,10.0,North,4.6,360,Dallas,Texas,75201
32,Overcast,2016-05-19 04:53:00,57.9,,-,90,N/A,30.09,61.0,11:53 PM,,10.0,North,4.6,10,Dallas,Texas,75201
0,Overcast,2016-05-19 05:53:00,57.9,,-,90,N/A,30.08,61.0,12:53 AM,,10.0,NNE,4.6,20,Dallas,Texas,75201
1,Overcast,2016-05-19 05:59:00,57.9,,-,90,N/A,30.09,61.0,12:59 AM,,10.0,NNE,4.6,20,Dallas,Texas,75201
2,Overcast,2016-05-19 06:53:00,57.9,,-,90,N/A,30.06,61.0,1:53 AM,,10.0,NE,4.6,40,Dallas,Texas,75201
3,Overcast,2016-05-19 07:50:00,57.2,,-,88,N/A,30.05,60.8,2:50 AM,,10.0,ENE,5.8,70,Dallas,Texas,75201
4,Overcast,2016-05-19 07:53:00,57.9,,-,90,N/A,30.05,61.0,2:53 AM,,10.0,ENE,4.6,70,Dallas,Texas,75201
5,Overcast,2016-05-19 08:53:00,59.0,,-,96,N/A,30.03,60.1,3:53 AM,,10.0,East,5.8,80,Dallas,Texas,75201
6,Overcast,2016-05-19 09:53:00,59.0,,-,93,N/A,30.01,61.0,4:53 AM,,10.0,East,8.1,80,Dallas,Texas,75201
7,Overcast,2016-05-19 10:01:00,59.0,,-,93,N/A,30.02,61.0,5:01 AM,,10.0,ENE,10.4,60,Dallas,Texas,75201
8,Overcast,2016-05-19 10:53:00,57.2,,-,82,N/A,30.03,62.6,5:53 AM,,10.0,ESE,9.2,110,Dallas,Texas,75201
9,Light Rain,2016-05-19 11:26:00,57.9,Rain,-,86,0.00,30.05,62.1,6:26 AM,,7.0,ESE,9.2,110,Dallas,Texas,75201
10,Light Thunderstorms and Rain,2016-05-19 11:27:00,57.9,Rain-Thunderstorm,-,86,0.00,30.05,62.1,6:27 AM,,7.0,ESE,9.2,110,Dallas,Texas,75201
11,Light Thunderstorms and Rain,2016-05-19 11:53:00,59.0,Rain-Thunderstorm,-,93,0.06,30.06,61.0,6:53 AM,,3.0,East,6.9,90,Dallas,Texas,75201
12,Light Thunderstorms and Rain,2016-05-19 12:13:00,59.0,Rain-Thunderstorm,-,93,0.08,30.08,61.0,7:13 AM,,2.5,NNE,4.6,30,Dallas,Texas,75201
13,Light Thunderstorms and Rain,2016-05-19 12:36:00,59.0,Rain-Thunderstorm,-,96,0.14,30.09,60.1,7:36 AM,,2.5,North,4.6,10,Dallas,Texas,75201
14,Light Thunderstorms and Rain,2016-05-19 12:53:00,59.0,Rain-Thunderstorm,-,96,0.26,30.06,60.1,7:53 AM,,2.0,East,4.6,80,Dallas,Texas,75201
15,Rain,2016-05-19 13:34:00,57.9,Rain,-,93,0.14,30.05,60.1,8:34 AM,,3.0,East,8.1,100,Dallas,Texas,75201
16,Light Rain,2016-05-19 13:53:00,57.9,Rain,-,93,0.16,30.03,60.1,8:53 AM,,3.0,ESE,13.8,110,Dallas,Texas,75201
17,Light Rain,2016-05-19 14:00:00,57.9,Rain,-,93,0.00,30.03,60.1,9:00 AM,,4.0,ESE,12.7,110,Dallas,Texas,75201
18,Light Rain,2016-05-19 14:53:00,57.0,Rain,-,90,0.00,30.04,60.1,9:53 AM,,5.0,East,12.7,100,Dallas,Texas,75201
19,Light Rain,2016-05-19 15:16:00,57.0,Rain,-,90,0.01,30.03,60.1,10:16 AM,,5.0,ESE,16.1,110,Dallas,Texas,75201
20,Light Rain,2016-05-19 15:50:00,57.2,Rain,-,88,0.02,30.03,60.8,10:50 AM,,6.0,East,6.9,100,Dallas,Texas,75201
21,Light Rain,2016-05-19 15:53:00,57.0,Rain,-,90,0.02,30.02,60.1,10:53 AM,,6.0,East,9.2,100,Dallas,Texas,75201
22,Overcast,2016-05-19 16:42:00,57.9,,-,93,0.00,30.02,60.1,11:42 AM,,7.0,East,8.1,100,Dallas,Texas,75201
23,Overcast,2016-05-19 16:53:00,57.9,,-,90,0.00,30.01,61.0,11:53 AM,,7.0,East,9.2,100,Dallas,Texas,75201
24,Overcast,2016-05-19 17:53:00,57.9,,-,90,N/A,29.96,61.0,12:53 PM,,9.0,ESE,17.3,110,Dallas,Texas,75201
25,Overcast,2016-05-19 18:00:00,57.9,,-,90,N/A,29.93,61.0,1:00 PM,,9.0,ESE,20.7,110,Dallas,Texas,75201
26,Overcast,2016-05-19 18:53:00,57.9,,-,86,N/A,29.96,62.1,1:53 PM,,10.0,North,9.2,360,Dallas,Texas,75201
27,Mostly Cloudy,2016-05-19 19:39:00,59.0,,-,84,N/A,29.97,64.0,2:39 PM,,10.0,ENE,4.6,60,Dallas,Texas,75201
28,Mostly Cloudy,2016-05-19 19:53:00,59.0,,-,81,N/A,29.96,64.9,2:53 PM,,10.0,NE,3.5,50,Dallas,Texas,75201
29,Scattered Clouds,2016-05-19 20:53:00,57.9,,-,68,N/A,29.92,69.1,3:53 PM,,10.0,Calm,Calm,0,Dallas,Texas,75201
30,Mostly Cloudy,2016-05-19 21:29:00,59.0,,-,68,N/A,29.92,70.0,4:29 PM,,10.0,Variable,3.5,0,Dallas,Texas,75201
31,Mostly Cloudy,2016-05-19 21:53:00,59.0,,-,66,N/A,29.91,71.1,4:53 PM,,10.0,Variable,3.5,0,Dallas,Texas,75201
32,Overcast,2016-05-19 22:53:00,59.0,,-,70,N/A,29.92,69.1,5:53 PM,,10.0,ENE,3.5,60,Dallas,Texas,75201
33,Overcast,2016-05-19 23:53:00,59.0,,-,76,N/A,29.92,66.9,6:53 PM,,10.0,Variable,6.9,0,Dallas,Texas,75201
34,Mostly Cloudy,2016-05-20 00:53:00,59.0,,-,78,N/A,29.94,66.0,7:53 PM,,10.0,NNE,4.6,30,Dallas,Texas,75201
35,Mostly Cloudy,2016-05-20 01:34:00,59.0,,-,78,N/A,29.95,66.0,8:34 PM,,10.0,NNE,5.8,30,Dallas,Texas,75201
36,Overcast,2016-05-20 01:53:00,59.0,,-,81,N/A,29.94,64.9,8:53 PM,,10.0,NNE,6.9,30,Dallas,Texas,75201
37,Overcast,2016-05-20 02:35:00,59.0,,-,84,N/A,29.95,64.0,9:35 PM,,10.0,NE,5.8,50,Dallas,Texas,75201
38,Overcast,2016-05-20 02:48:00,57.2,,-,77,N/A,29.95,64.4,9:48 PM,,10.0,ENE,5.8,70,Dallas,Texas,75201
39,Overcast,2016-05-20 02:53:00,59.0,,-,84,N/A,29.94,64.0,9:53 PM,,10.0,ENE,4.6,70,Dallas,Texas,75201
40,Mostly Cloudy,2016-05-20 03:53:00,59.0,,-,84,N/A,29.96,64.0,10:53 PM,,10.0,NNE,4.6,20,Dallas,Texas,75201
41,Mostly Cloudy,2016-05-20 04:30:00,59.0,,-,87,N/A,29.97,63.0,11:30 PM,,10.0,Calm,Calm,0,Dallas,Texas,75201
42,Overcast,2016-05-20 04:53:00,59.0,,-,87,N/A,29.96,63.0,11:53 PM,,10.0,Calm,Calm,0,Dallas,Texas,75201
0,Mostly Cloudy,2016-05-20 05:38:00,59.0,,-,87,N/A,29.96,63.0,12:38 AM,,10.0,East,4.6,90,Dallas,Texas,75201
1,Overcast,2016-05-20 05:49:00,59.0,,-,88,N/A,29.96,62.6,12:49 AM,,10.0,East,4.6,80,Dallas,Texas,75201
2,Overcast,2016-05-20 05:53:00,59.0,,-,87,N/A,29.95,63.0,12:53 AM,,10.0,East,4.6,90,Dallas,Texas,75201
3,Overcast,2016-05-20 06:53:00,59.0,,-,87,N/A,29.94,63.0,1:53 AM,,10.0,ESE,8.1,110,Dallas,Texas,75201
4,Overcast,2016-05-20 07:53:00,59.0,,-,90,N/A,29.94,62.1,2:53 AM,,8.0,East,5.8,80,Dallas,Texas,75201
5,Overcast,2016-05-20 08:53:00,59.0,,-,87,N/A,29.94,63.0,3:53 AM,,8.0,NNW,3.5,340,Dallas,Texas,75201
6,Overcast,2016-05-20 09:53:00,59.0,,-,87,N/A,29.95,63.0,4:53 AM,,8.0,Calm,Calm,0,Dallas,Texas,75201
7,Overcast,2016-05-20 10:00:00,59.0,,-,87,N/A,29.96,63.0,5:00 AM,,10.0,East,3.5,100,Dallas,Texas,75201
8,Overcast,2016-05-20 10:30:00,59.0,,-,87,N/A,29.97,63.0,5:30 AM,,10.0,SE,3.5,140,Dallas,Texas,75201
9,Mostly Cloudy,2016-05-20 10:53:00,59.0,,-,87,N/A,29.96,63.0,5:53 AM,,10.0,ESE,3.5,120,Dallas,Texas,75201
10,Mostly Cloudy,2016-05-20 11:53:00,59.0,,-,87,N/A,29.97,63.0,6:53 AM,,6.0,ESE,4.6,110,Dallas,Texas,75201
11,Overcast,2016-05-20 12:42:00,60.1,,-,87,N/A,30.00,64.0,7:42 AM,,5.0,SE,6.9,140,Dallas,Texas,75201
12,Overcast,2016-05-20 12:53:00,60.1,,-,87,N/A,29.99,64.0,7:53 AM,,5.0,SSE,5.8,160,Dallas,Texas,75201
13,Overcast,2016-05-20 13:25:00,60.1,,-,87,N/A,30.02,64.0,8:25 AM,,6.0,SW,5.8,220,Dallas,Texas,75201
14,Mostly Cloudy,2016-05-20 13:50:00,60.8,,-,88,N/A,30.03,64.4,8:50 AM,,7.0,SW,3.5,230,Dallas,Texas,75201
15,Mostly Cloudy,2016-05-20 13:53:00,60.1,,-,84,N/A,30.02,64.9,8:53 AM,,7.0,WSW,4.6,250,Dallas,Texas,75201
16,Mostly Cloudy,2016-05-20 14:30:00,60.1,,-,79,N/A,30.04,66.9,9:30 AM,,8.0,SW,5.8,220,Dallas,Texas,75201
17,Mostly Cloudy,2016-05-20 14:53:00,60.1,,-,76,N/A,30.03,68.0,9:53 AM,,9.0,West,5.8,280,Dallas,Texas,75201
18,Mostly Cloudy,2016-05-20 15:00:00,60.1,,-,73,N/A,30.05,69.1,10:00 AM,,10.0,West,3.5,260,Dallas,Texas,75201
19,Mostly Cloudy,2016-05-20 15:53:00,60.1,,-,68,N/A,30.04,71.1,10:53 AM,,10.0,West,4.6,280,Dallas,Texas,75201
20,Mostly Cloudy,2016-05-20 16:53:00,61.0,,-,66,N/A,30.04,73.0,11:53 AM,,10.0,West,6.9,280,Dallas,Texas,75201
21,Mostly Cloudy,2016-05-20 17:49:00,59.0,,-,61,N/A,30.03,73.4,12:49 PM,,10.0,NW,5.8,310,Dallas,Texas,75201
22,Mostly Cloudy,2016-05-20 17:53:00,59.0,,-,57,N/A,30.02,75.0,12:53 PM,,10.0,NW,9.2,320,Dallas,Texas,75201
23,Scattered Clouds,2016-05-20 18:53:00,57.9,,-,52,N/A,29.99,77.0,1:53 PM,,10.0,West,4.6,280,Dallas,Texas,75201
24,Partly Cloudy,2016-05-20 19:53:00,57.9,,-,48,N/A,29.98,79.0,2:53 PM,,10.0,Calm,Calm,0,Dallas,Texas,75201
25,Partly Cloudy,2016-05-20 20:53:00,57.0,,-,45,N/A,29.95,80.1,3:53 PM,,10.0,East,4.6,80,Dallas,Texas,75201
26,Partly Cloudy,2016-05-20 21:53:00,59.0,,-,47,N/A,29.94,81.0,4:53 PM,,10.0,Calm,Calm,0,Dallas,Texas,75201
27,Partly Cloudy,2016-05-20 22:53:00,57.0,,-,41,N/A,29.92,82.9,5:53 PM,,10.0,Variable,3.5,0,Dallas,Texas,75201
28,Clear,2016-05-20 23:53:00,57.0,,-,44,N/A,29.92,81.0,6:53 PM,,10.0,East,4.6,90,Dallas,Texas,75201
29,Clear,2016-05-21 00:53:00,57.9,,-,50,N/A,29.94,78.1,7:53 PM,,10.0,ESE,10.4,110,Dallas,Texas,75201
30,Clear,2016-05-21 01:53:00,59.0,,-,56,N/A,29.95,75.9,8:53 PM,,10.0,ESE,8.1,110,Dallas,Texas,75201
31,Clear,2016-05-21 02:53:00,60.1,,-,62,N/A,29.97,73.9,9:53 PM,,10.0,ESE,6.9,110,Dallas,Texas,75201
32,Clear,2016-05-21 03:53:00,60.1,,-,68,N/A,30.00,71.1,10:53 PM,,10.0,SE,5.8,130,Dallas,Texas,75201
33,Clear,2016-05-21 04:53:00,61.0,,-,70,N/A,30.01,71.1,11:53 PM,,10.0,ESE,5.8,120,Dallas,Texas,75201
0,Clear,2016-05-21 05:53:00,61.0,,-,75,N/A,30.01,69.1,12:53 AM,,10.0,SE,4.6,130,Dallas,Texas,75201
1,Clear,2016-05-21 06:53:00,60.1,,-,73,N/A,30.01,69.1,1:53 AM,,10.0,ESE,6.9,120,Dallas,Texas,75201
2,Clear,2016-05-21 07:53:00,61.0,,-,78,N/A,30.01,68.0,2:53 AM,,10.0,ESE,10.4,110,Dallas,Texas,75201
3,Clear,2016-05-21 08:53:00,62.1,,-,87,N/A,30.01,66.0,3:53 AM,,10.0,SE,8.1,130,Dallas,Texas,75201
4,Partly Cloudy,2016-05-21 09:53:00,63.0,,-,90,N/A,30.02,66.0,4:53 AM,,10.0,SE,8.1,130,Dallas,Texas,75201
5,Partly Cloudy,2016-05-21 10:53:00,63.0,,-,93,N/A,30.03,64.9,5:53 AM,,10.0,SE,9.2,130,Dallas,Texas,75201
6,Partly Cloudy,2016-05-21 11:16:00,63.0,,-,93,N/A,30.05,64.9,6:16 AM,,10.0,ESE,8.1,120,Dallas,Texas,75201
7,Partly Cloudy,2016-05-21 11:53:00,63.0,,-,93,N/A,30.05,64.9,6:53 AM,,10.0,ESE,8.1,120,Dallas,Texas,75201
8,Partly Cloudy,2016-05-21 12:53:00,64.0,,-,87,N/A,30.06,68.0,7:53 AM,,10.0,SE,8.1,130,Dallas,Texas,75201
9,Partly Cloudy,2016-05-21 13:53:00,64.9,,-,78,N/A,30.08,72.0,8:53 AM,,10.0,SSE,8.1,160,Dallas,Texas,75201
10,Partly Cloudy,2016-05-21 14:53:00,64.9,,-,71,N/A,30.08,75.0,9:53 AM,,10.0,SSE,9.2,160,Dallas,Texas,75201
11,Scattered Clouds,2016-05-21 15:53:00,64.9,,-,64,N/A,30.08,78.1,10:53 AM,,10.0,SSE,9.2,150,Dallas,Texas,75201
12,Mostly Cloudy,2016-05-21 16:53:00,64.9,,-,62,N/A,30.07,79.0,11:53 AM,,10.0,SE,9.2,140,Dallas,Texas,75201
13,Mostly Cloudy,2016-05-21 17:53:00,66.0,,-,60,N/A,30.05,81.0,12:53 PM,,10.0,South,8.1,180,Dallas,Texas,75201
14,Mostly Cloudy,2016-05-21 18:53:00,66.0,,-,56,N/A,30.04,82.9,1:53 PM,,10.0,ESE,6.9,110,Dallas,Texas,75201
15,Mostly Cloudy,2016-05-21 19:53:00,64.9,,-,53,N/A,30.02,84.0,2:53 PM,,10.0,SE,9.2,130,Dallas,Texas,75201
16,Mostly Cloudy,2016-05-21 20:53:00,66.0,,-,55,N/A,30.00,84.0,3:53 PM,,10.0,Variable,6.9,0,Dallas,Texas,75201
17,Mostly Cloudy,2016-05-21 21:53:00,64.9,,-,53,N/A,29.98,84.0,4:53 PM,,10.0,SE,12.7,130,Dallas,Texas,75201
18,Mostly Cloudy,2016-05-21 22:53:00,66.0,,-,55,N/A,29.97,84.0,5:53 PM,,10.0,East,12.7,90,Dallas,Texas,75201
19,Mostly Cloudy,2016-05-21 23:53:00,66.0,,-,56,N/A,29.96,82.9,6:53 PM,,10.0,East,12.7,100,Dallas,Texas,75201
20,Mostly Cloudy,2016-05-22 00:53:00,64.9,,-,56,N/A,29.95,82.0,7:53 PM,,10.0,ESE,10.4,110,Dallas,Texas,75201
21,Scattered Clouds,2016-05-22 01:53:00,64.9,,-,60,N/A,29.95,80.1,8:53 PM,,10.0,East,10.4,100,Dallas,Texas,75201
22,Scattered Clouds,2016-05-22 02:53:00,64.0,,-,62,N/A,29.98,78.1,9:53 PM,,10.0,ESE,13.8,110,Dallas,Texas,75201
23,Scattered Clouds,2016-05-22 03:53:00,64.0,,-,64,N/A,29.99,77.0,10:53 PM,,10.0,ESE,12.7,110,Dallas,Texas,75201
24,Scattered Clouds,2016-05-22 04:53:00,64.0,,-,67,N/A,29.99,75.9,11:53 PM,,10.0,ESE,8.1,120,Dallas,Texas,75201
0,Mostly Cloudy,2016-05-22 05:53:00,64.0,,-,69,N/A,29.99,75.0,12:53 AM,,10.0,ESE,9.2,120,Dallas,Texas,75201
1,Mostly Cloudy,2016-05-22 06:53:00,64.0,,-,71,N/A,29.99,73.9,1:53 AM,,10.0,SE,11.5,130,Dallas,Texas,75201
2,Scattered Clouds,2016-05-22 07:53:00,64.0,,-,73,N/A,29.96,73.0,2:53 AM,,10.0,ESE,9.2,110,Dallas,Texas,75201
3,Scattered Clouds,2016-05-22 08:53:00,64.0,,-,76,N/A,29.96,72.0,3:53 AM,,10.0,SE,10.4,130,Dallas,Texas,75201
4,Scattered Clouds,2016-05-22 09:53:00,64.0,,-,76,N/A,29.97,72.0,4:53 AM,,10.0,ESE,8.1,110,Dallas,Texas,75201
5,Mostly Cloudy,2016-05-22 10:53:00,64.0,,-,78,N/A,29.98,71.1,5:53 AM,,10.0,East,3.5,90,Dallas,Texas,75201
6,Mostly Cloudy,2016-05-22 11:53:00,64.0,,-,76,N/A,29.99,72.0,6:53 AM,,10.0,SE,8.1,130,Dallas,Texas,75201
7,Mostly Cloudy,2016-05-22 12:53:00,64.0,,-,73,N/A,29.99,73.0,7:53 AM,,10.0,ESE,10.4,120,Dallas,Texas,75201
8,Mostly Cloudy,2016-05-22 13:53:00,64.9,,-,73,N/A,30.00,73.9,8:53 AM,,10.0,ESE,5.8,120,Dallas,Texas,75201
9,Mostly Cloudy,2016-05-22 14:53:00,66.9,,-,74,N/A,30.01,75.9,9:53 AM,,10.0,SE,8.1,130,Dallas,Texas,75201
10,Mostly Cloudy,2016-05-22 15:53:00,68.0,,-,71,N/A,30.00,78.1,10:53 AM,,10.0,East,10.4,100,Dallas,Texas,75201
11,Overcast,2016-05-22 16:53:00,68.0,,-,69,N/A,30.00,79.0,11:53 AM,,10.0,ESE,11.5,120,Dallas,Texas,75201
12,Mostly Cloudy,2016-05-22 17:39:00,69.1,,-,67,N/A,30.00,81.0,12:39 PM,,10.0,SE,11.5,130,Dallas,Texas,75201
13,Mostly Cloudy,2016-05-22 17:53:00,69.1,,-,67,N/A,29.97,81.0,12:53 PM,,10.0,SE,15.0,130,Dallas,Texas,75201
14,Overcast,2016-05-22 18:53:00,69.1,,-,67,N/A,29.96,81.0,1:53 PM,,10.0,SE,13.8,140,Dallas,Texas,75201
15,Mostly Cloudy,2016-05-22 19:43:00,69.1,,-,65,N/A,29.98,82.0,2:43 PM,,10.0,SSE,12.7,150,Dallas,Texas,75201
16,Mostly Cloudy,2016-05-22 19:53:00,69.1,,-,63,N/A,29.96,82.9,2:53 PM,,10.0,SSE,12.7,160,Dallas,Texas,75201
17,Mostly Cloudy,2016-05-22 20:53:00,69.1,,-,59,0.00,29.92,84.9,3:53 PM,,10.0,SE,16.1,130,Dallas,Texas,75201
18,Scattered Clouds,2016-05-22 21:53:00,69.1,,-,59,N/A,29.90,84.9,4:53 PM,,10.0,SE,17.3,140,Dallas,Texas,75201
19,Scattered Clouds,2016-05-22 22:53:00,68.0,,-,57,N/A,29.87,84.9,5:53 PM,,10.0,SE,16.1,130,Dallas,Texas,75201
20,Scattered Clouds,2016-05-22 23:53:00,68.0,,-,58,N/A,29.84,84.0,6:53 PM,,10.0,SE,17.3,140,Dallas,Texas,75201
21,Mostly Cloudy,2016-05-23 00:53:00,68.0,,-,62,N/A,29.86,82.0,7:53 PM,,10.0,SE,17.3,130,Dallas,Texas,75201
22,Mostly Cloudy,2016-05-23 01:53:00,68.0,,-,65,N/A,29.86,81.0,8:53 PM,,10.0,SE,13.8,130,Dallas,Texas,75201
23,Overcast,2016-05-23 02:53:00,68.0,,-,67,N/A,29.89,80.1,9:53 PM,,10.0,SE,15.0,130,Dallas,Texas,75201
24,Overcast,2016-05-23 03:53:00,66.9,,-,66,N/A,29.94,79.0,10:53 PM,,10.0,SE,13.8,130,Dallas,Texas,75201
25,Overcast,2016-05-23 04:53:00,66.9,,-,68,N/A,29.90,78.1,11:53 PM,,10.0,SE,16.1,130,Dallas,Texas,75201
0,Overcast,2016-05-23 05:53:00,66.9,,23.0,71,N/A,29.89,77.0,12:53 AM,,10.0,SE,17.3,140,Dallas,Texas,75201
1,Overcast,2016-05-23 06:53:00,66.9,,-,74,N/A,29.88,75.9,1:53 AM,,10.0,SE,15.0,140,Dallas,Texas,75201
2,Overcast,2016-05-23 07:53:00,68.0,,-,76,N/A,29.86,75.9,2:53 AM,,10.0,SSE,13.8,160,Dallas,Texas,75201
3,Mostly Cloudy,2016-05-23 08:53:00,69.1,,-,82,N/A,29.86,75.0,3:53 AM,,10.0,SSE,11.5,160,Dallas,Texas,75201
4,Mostly Cloudy,2016-05-23 09:53:00,69.1,,-,85,N/A,29.86,73.9,4:53 AM,,10.0,SSE,6.9,160,Dallas,Texas,75201
5,Overcast,2016-05-23 10:53:00,69.1,,-,85,N/A,29.87,73.9,5:53 AM,,10.0,South,12.7,170,Dallas,Texas,75201
6,Overcast,2016-05-23 11:38:00,68.0,,-,82,N/A,29.92,73.9,6:38 AM,,10.0,NE,5.8,40,Dallas,Texas,75201
7,Overcast,2016-05-23 11:53:00,69.8,,-,88,N/A,29.92,73.4,6:53 AM,,10.0,NE,9.2,40,Dallas,Texas,75201
8,Overcast,2016-05-23 12:53:00,64.0,,-,73,N/A,29.94,73.0,7:53 AM,,10.0,ENE,8.1,60,Dallas,Texas,75201
9,Light Thunderstorms and Rain,2016-05-23 13:07:00,63.0,Rain-Thunderstorm,21.9,75,0.00,29.96,71.1,8:07 AM,,10.0,East,15.0,80,Dallas,Texas,75201
10,Heavy Thunderstorms and Rain,2016-05-23 13:53:00,64.9,Rain-Thunderstorm,-,93,0.15,29.96,66.9,8:53 AM,,1.5,ENE,13.8,70,Dallas,Texas,75201
11,Heavy Thunderstorms and Rain,2016-05-23 13:57:00,64.9,Rain-Thunderstorm,-,93,0.04,29.98,66.9,8:57 AM,,2.0,East,11.5,90,Dallas,Texas,75201
12,Light Thunderstorms and Rain,2016-05-23 14:03:00,64.9,Rain-Thunderstorm,18.4,93,0.05,29.98,66.9,9:03 AM,,3.0,East,9.2,100,Dallas,Texas,75201
13,Light Thunderstorms and Rain,2016-05-23 14:27:00,64.9,Rain-Thunderstorm,-,93,0.07,29.98,66.9,9:27 AM,,7.0,ESE,11.5,120,Dallas,Texas,75201
14,Mostly Cloudy,2016-05-23 14:53:00,64.9,,-,90,0.07,29.94,68.0,9:53 AM,,10.0,ESE,13.8,120,Dallas,Texas,75201
15,Mostly Cloudy,2016-05-23 15:53:00,66.9,,-,81,N/A,29.92,73.0,10:53 AM,,10.0,ESE,16.1,120,Dallas,Texas,75201
16,Mostly Cloudy,2016-05-23 16:53:00,66.9,,27.6,71,N/A,29.92,77.0,11:53 AM,,10.0,SE,23.0,140,Dallas,Texas,75201
17,Mostly Cloudy,2016-05-23 17:53:00,66.0,,-,62,N/A,29.89,80.1,12:53 PM,,10.0,SE,21.9,140,Dallas,Texas,75201
18,Mostly Cloudy,2016-05-23 18:53:00,68.0,,27.6,62,N/A,29.87,82.0,1:53 PM,,10.0,SE,20.7,130,Dallas,Texas,75201
19,Mostly Cloudy,2016-05-23 19:53:00,68.0,,27.6,60,N/A,29.84,82.9,2:53 PM,,10.0,South,20.7,180,Dallas,Texas,75201
20,Overcast,2016-05-23 20:53:00,68.0,,23.0,65,N/A,29.84,81.0,3:53 PM,,10.0,SSE,13.8,160,Dallas,Texas,75201
21,Overcast,2016-05-23 21:53:00,69.1,,-,63,N/A,29.81,82.9,4:53 PM,,10.0,SSE,17.3,160,Dallas,Texas,75201
22,Overcast,2016-05-23 22:53:00,69.1,,-,63,N/A,29.80,82.9,5:53 PM,,10.0,South,18.4,180,Dallas,Texas,75201
23,Mostly Cloudy,2016-05-23 23:53:00,69.1,,23.0,63,N/A,29.79,82.9,6:53 PM,,10.0,South,17.3,170,Dallas,Texas,75201
24,Mostly Cloudy,2016-05-24 00:53:00,69.1,,-,65,N/A,29.80,82.0,7:53 PM,,10.0,SSE,16.1,160,Dallas,Texas,75201
25,Overcast,2016-05-24 01:53:00,70.0,,-,69,N/A,29.83,81.0,8:53 PM,,10.0,SSE,12.7,160,Dallas,Texas,75201
26,Overcast,2016-05-24 02:53:00,70.0,,-,69,N/A,29.86,81.0,9:53 PM,,10.0,South,11.5,170,Dallas,Texas,75201
27,Overcast,2016-05-24 03:53:00,70.0,,-,71,0.00,29.89,80.1,10:53 PM,,10.0,SSE,13.8,160,Dallas,Texas,75201
28,Overcast,2016-05-24 04:53:00,70.0,,-,74,N/A,29.89,79.0,11:53 PM,,10.0,SE,12.7,140,Dallas,Texas,75201
0,Mostly Cloudy,2016-05-24 05:53:00,70.0,,-,76,N/A,29.87,78.1,12:53 AM,,10.0,SSE,17.3,150,Dallas,Texas,75201
1,Mostly Cloudy,2016-05-24 06:53:00,70.0,,-,82,N/A,29.87,75.9,1:53 AM,,10.0,South,13.8,180,Dallas,Texas,75201
2,Mostly Cloudy,2016-05-24 07:18:00,70.0,,-,79,N/A,29.89,77.0,2:18 AM,,10.0,South,12.7,170,Dallas,Texas,75201
3,Mostly Cloudy,2016-05-24 07:53:00,70.0,,23.0,82,N/A,29.86,75.9,2:53 AM,,10.0,South,16.1,170,Dallas,Texas,75201
4,Mostly Cloudy,2016-05-24 08:53:00,70.0,,-,82,N/A,29.86,75.9,3:53 AM,,10.0,South,13.8,180,Dallas,Texas,75201
5,Scattered Clouds,2016-05-24 09:44:00,69.1,,-,82,N/A,29.89,75.0,4:44 AM,,10.0,South,10.4,180,Dallas,Texas,75201
6,Scattered Clouds,2016-05-24 09:53:00,69.1,,-,85,N/A,29.87,73.9,4:53 AM,,10.0,South,10.4,170,Dallas,Texas,75201
7,Mostly Cloudy,2016-05-24 10:29:00,70.0,,-,87,N/A,29.90,73.9,5:29 AM,,10.0,SSE,8.1,160,Dallas,Texas,75201
8,Mostly Cloudy,2016-05-24 10:53:00,69.1,,-,85,N/A,29.88,73.9,5:53 AM,,10.0,South,10.4,180,Dallas,Texas,75201
9,Overcast,2016-05-24 11:53:00,70.0,,-,84,N/A,29.90,75.0,6:53 AM,,9.0,South,5.8,180,Dallas,Texas,75201
10,Light Rain,2016-05-24 12:53:00,71.1,Rain,-,87,0.01,29.94,75.0,7:53 AM,,4.0,SE,6.9,130,Dallas,Texas,75201
11,Light Rain,2016-05-24 12:59:00,71.1,Rain,-,91,0.00,29.96,73.9,7:59 AM,,2.0,ESE,6.9,110,Dallas,Texas,75201
