,Conditions,DateUTC,Dew PointF,Events,Gust SpeedMPH,Humidity,PrecipitationIn,Sea Level PressureIn,TemperatureF,TimePDT,TimePST,VisibilityMPH,Wind Direction,Wind SpeedMPH,WindDirDegrees,City,State,Zip
3,Clear,2016-06-04 10:53:00,53.1,,-,67,N/A,30.15,64.0,3:53 AM,,10.0,Calm,Calm,0,Seattle,Washington,98101
4,Clear,2016-06-04 11:53:00,35.1,,-,35,N/A,30.14,63.0,4:53 AM,,10.0,Variable,3.5,0,Seattle,Washington,98101
5,Partly Cloudy,2016-06-04 12:53:00,35.1,,-,35,N/A,30.14,63.0,5:53 AM,,10.0,Variable,3.5,0,Seattle,Washington,98101
6,Clear,2016-06-04 13:53:00,36.0,,-,34,N/A,30.14,64.9,6:53 AM,,10.0,Variable,3.5,0,Seattle,Washington,98101
7,Clear,2016-06-04 15:53:00,41.0,,-,35,N/A,30.13,70.0,8:53 AM,,10.0,North,6.9,350,Seattle,Washington,98101
8,Partly Cloudy,2016-06-04 16:53:00,42.1,,-,34,N/A,30.12,72.0,9:53 AM,,10.0,Variable,6.9,0,Seattle,Washington,98101
9,Clear,2016-06-04 17:53:00,42.1,,-,31,N/A,30.09,75.0,10:53 AM,,10.0,Variable,4.6,0,Seattle,Washington,98101
10,Scattered Clouds,2016-06-04 18:53:00,45.0,,-,34,N/A,30.08,75.0,11:53 AM,,10.0,NW,9.2,310,Seattle,Washington,98101
11,Clear,2016-06-04 19:53:00,45.0,,-,32,N/A,30.06,77.0,12:53 PM,,10.0,WNW,8.1,300,Seattle,Washington,98101
12,Clear,2016-06-04 20:53:00,45.0,,-,31,N/A,30.04,78.1,1:53 PM,,10.0,NW,11.5,320,Seattle,Washington,98101
13,Clear,2016-06-04 21:53:00,45.0,,17.3,30,N/A,30.01,79.0,2:53 PM,,10.0,NW,8.1,310,Seattle,Washington,98101
14,Scattered Clouds,2016-06-04 22:53:00,45.0,,18.4,30,N/A,29.99,79.0,3:53 PM,,10.0,NW,11.5,320,Seattle,Washington,98101
15,Partly Cloudy,2016-06-04 23:53:00,44.1,,19.6,29,N/A,29.97,79.0,4:53 PM,,10.0,NW,11.5,320,Seattle,Washington,98101
16,Clear,2016-06-05 00:53:00,45.0,,-,30,N/A,29.95,79.0,5:53 PM,,10.0,WNW,11.5,300,Seattle,Washington,98101
17,Partly Cloudy,2016-06-05 01:53:00,45.0,,-,29,N/A,29.93,80.1,6:53 PM,,10.0,NNW,8.1,330,Seattle,Washington,98101
18,Clear,2016-06-05 02:53:00,44.1,,-,30,N/A,29.93,78.1,7:53 PM,,10.0,NW,8.1,310,Seattle,Washington,98101
19,Scattered Clouds,2016-06-05 03:53:00,45.0,,-,33,N/A,29.93,75.9,8:53 PM,,10.0,Variable,4.6,0,Seattle,Washington,98101
20,Scattered Clouds,2016-06-05 04:53:00,45.0,,-,34,N/A,29.93,75.0,9:53 PM,,10.0,Calm,Calm,0,Seattle,Washington,98101
21,Scattered Clouds,2016-06-05 05:53:00,54.0,,-,48,N/A,29.93,75.0,10:53 PM,,10.0,NNW,4.6,340,Seattle,Washington,98101
22,Scattered Clouds,2016-06-05 06:53:00,53.1,,-,49,N/A,29.93,73.0,11:53 PM,,10.0,NNW,3.5,340,Seattle,Washington,98101
0,Clear,2016-06-05 07:53:00,52.0,,-,51,N/A,29.92,71.1,12:53 AM,,10.0,Calm,Calm,0,Seattle,Washington,98101
1,Clear,2016-06-05 08:53:00,52.0,,-,53,N/A,29.91,70.0,1:53 AM,,10.0,Calm,Calm,0,Seattle,Washington,98101
2,Clear,2016-06-05 09:53:00,53.1,,-,57,N/A,29.91,69.1,2:53 AM,,10.0,Calm,Calm,0,Seattle,Washington,98101
3,Clear,2016-06-05 10:53:00,53.1,,-,57,N/A,29.91,69.1,3:53 AM,,10.0,Calm,Calm,0,Seattle,Washington,98101
4,Clear,2016-06-05 11:53:00,54.0,,-,63,N/A,29.91,66.9,4:53 AM,,10.0,Calm,Calm,0,Seattle,Washington,98101
5,Clear,2016-06-05 12:53:00,54.0,,-,65,N/A,29.92,66.0,5:53 AM,,10.0,Calm,Calm,0,Seattle,Washington,98101
6,Scattered Clouds,2016-06-05 13:53:00,55.9,,-,61,N/A,29.92,70.0,6:53 AM,,10.0,Calm,Calm,0,Seattle,Washington,98101
7,Scattered Clouds,2016-06-05 14:53:00,55.9,,-,59,N/A,29.91,71.1,7:53 AM,,10.0,NE,4.6,50,Seattle,Washington,98101
8,Scattered Clouds,2016-06-05 15:53:00,55.0,,-,50,N/A,29.91,75.0,8:53 AM,,10.0,Calm,Calm,0,Seattle,Washington,98101
9,Scattered Clouds,2016-06-05 16:53:00,57.0,,-,50,N/A,29.91,77.0,9:53 AM,,10.0,Calm,Calm,0,Seattle,Washington,98101
10,Clear,2016-06-05 17:53:00,57.9,,-,45,N/A,29.91,81.0,10:53 AM,,10.0,NNW,4.6,330,Seattle,Washington,98101
11,Partly Cloudy,2016-06-05 18:53:00,59.0,,-,44,N/A,29.90,82.9,11:53 AM,,10.0,Variable,5.8,0,Seattle,Washington,98101
12,Partly Cloudy,2016-06-05 19:53:00,57.0,,-,40,N/A,29.90,84.0,12:53 PM,,10.0,NW,9.2,310,Seattle,Washington,98101
13,Scattered Clouds,2016-06-05 20:53:00,57.0,,-,36,N/A,29.88,87.1,1:53 PM,,10.0,NNW,6.9,330,Seattle,Washington,98101
14,Partly Cloudy,2016-06-05 21:53:00,57.9,,-,36,N/A,29.86,88.0,2:53 PM,,10.0,Variable,4.6,0,Seattle,Washington,98101
15,Partly Cloudy,2016-06-05 22:53:00,57.9,,-,34,N/A,29.85,90.0,3:53 PM,,10.0,WNW,8.1,290,Seattle,Washington,98101
16,Scattered Clouds,2016-06-05 23:53:00,60.1,,-,35,N/A,29.84,91.0,4:53 PM,,10.0,NW,6.9,310,Seattle,Washington,98101
17,Partly Cloudy,2016-06-06 00:53:00,60.1,,-,35,N/A,29.83,91.0,5:53 PM,,10.0,NW,5.8,310,Seattle,Washington,98101
18,Scattered Clouds,2016-06-06 01:53:00,61.0,,-,35,N/A,29.83,91.9,6:53 PM,,10.0,Variable,3.5,0,Seattle,Washington,98101
19,Clear,2016-06-06 02:53:00,57.0,,-,35,N/A,29.83,88.0,7:53 PM,,10.0,Variable,3.5,0,Seattle,Washington,98101
20,Clear,2016-06-06 03:53:00,55.0,,-,36,N/A,29.84,84.9,8:53 PM,,10.0,NW,3.5,310,Seattle,Washington,98101
21,Clear,2016-06-06 04:53:00,55.0,,-,42,N/A,29.85,80.1,9:53 PM,,10.0,Calm,Calm,0,Seattle,Washington,98101
22,Clear,2016-06-06 05:53:00,55.0,,-,45,N/A,29.86,78.1,10:53 PM,,10.0,NW,4.6,310,Seattle,Washington,98101
23,Clear,2016-06-06 06:53:00,53.1,,-,43,N/A,29.88,77.0,11:53 PM,,10.0,Calm,Calm,0,Seattle,Washington,98101
0,Clear,2016-06-06 07:53:00,52.0,,-,44,N/A,29.88,75.0,12:53 AM,,10.0,Calm,Calm,0,Seattle,Washington,98101
1,Clear,2016-06-06 08:53:00,54.0,,-,51,N/A,29.88,73.0,1:53 AM,,10.0,Calm,Calm,0,Seattle,Washington,98101
2,Clear,2016-06-06 09:53:00,53.1,,-,55,N/A,29.88,70.0,2:53 AM,,10.0,NNW,5.8,340,Seattle,Washington,98101
3,Clear,2016-06-06 10:53:00,54.0,,-,63,N/A,29.89,66.9,3:53 AM,,10.0,Calm,Calm,0,Seattle,Washington,98101
4,Clear,2016-06-06 11:53:00,53.1,,-,63,N/A,29.91,66.0,4:53 AM,,10.0,Calm,Calm,0,Seattle,Washington,98101
5,Partly Cloudy,2016-06-06 12:53:00,53.1,,-,65,N/A,29.92,64.9,5:53 AM,,10.0,Calm,Calm,0,Seattle,Washington,98101
6,Clear,2016-06-06 13:53:00,53.1,,-,61,N/A,29.93,66.9,6:53 AM,,10.0,Calm,Calm,0,Seattle,Washington,98101
7,Clear,2016-06-06 14:53:00,55.0,,-,59,N/A,29.94,70.0,7:53 AM,,10.0,Calm,Calm,0,Seattle,Washington,98101
8,Partly Cloudy,2016-06-06 15:53:00,55.9,,-,55,N/A,29.93,73.0,8:53 AM,,10.0,Calm,Calm,0,Seattle,Washington,98101
9,Scattered Clouds,2016-06-06 16:53:00,55.9,,-,51,N/A,29.93,75.0,9:53 AM,,10.0,WNW,4.6,300,Seattle,Washington,98101
10,Partly Cloudy,2016-06-06 17:53:00,54.0,,-,45,N/A,29.92,77.0,10:53 AM,,10.0,WNW,5.8,300,Seattle,Washington,98101
11,Partly Cloudy,2016-06-06 18:53:00,53.1,,-,40,N/A,29.92,79.0,11:53 AM,,10.0,NNW,9.2,330,Seattle,Washington,98101
12,Partly Cloudy,2016-06-06 19:53:00,54.0,,-,39,N/A,29.91,81.0,12:53 PM,,10.0,WNW,8.1,300,Seattle,Washington,98101
13,Scattered Clouds,2016-06-06 20:53:00,53.1,,19.6,34,N/A,29.90,84.0,1:53 PM,,10.0,NNW,11.5,330,Seattle,Washington,98101
14,Partly Cloudy,2016-06-06 21:53:00,52.0,,-,33,N/A,29.89,84.0,2:53 PM,,10.0,NW,8.1,320,Seattle,Washington,98101
15,Clear,2016-06-06 22:53:00,54.0,,-,34,N/A,29.87,84.9,3:53 PM,,10.0,Variable,5.8,0,Seattle,Washington,98101
16,Clear,2016-06-06 23:53:00,51.1,,18.4,33,N/A,29.85,82.9,4:53 PM,,10.0,WNW,11.5,300,Seattle,Washington,98101
17,Mostly Cloudy,2016-06-07 00:53:00,50.0,,-,34,N/A,29.84,81.0,5:53 PM,,10.0,NW,9.2,310,Seattle,Washington,98101
18,Partly Cloudy,2016-06-07 01:53:00,48.9,,-,33,N/A,29.83,81.0,6:53 PM,,10.0,WNW,6.9,300,Seattle,Washington,98101
19,Clear,2016-06-07 02:53:00,50.0,,-,35,N/A,29.83,80.1,7:53 PM,,10.0,Variable,4.6,0,Seattle,Washington,98101
20,Scattered Clouds,2016-06-07 03:53:00,46.9,,-,36,N/A,29.83,75.9,8:53 PM,,10.0,Calm,Calm,0,Seattle,Washington,98101
21,Scattered Clouds,2016-06-07 04:53:00,48.0,,-,41,N/A,29.84,73.0,9:53 PM,,10.0,Variable,3.5,0,Seattle,Washington,98101
22,Clear,2016-06-07 05:53:00,46.0,,-,44,N/A,29.84,69.1,10:53 PM,,10.0,West,3.5,270,Seattle,Washington,98101
23,Clear,2016-06-07 06:53:00,46.0,,-,45,N/A,29.84,68.0,11:53 PM,,10.0,NNW,4.6,340,Seattle,Washington,98101
0,Clear,2016-06-07 07:53:00,46.0,,-,47,N/A,29.84,66.9,12:53 AM,,10.0,NNW,3.5,340,Seattle,Washington,98101
1,Clear,2016-06-07 08:53:00,44.1,,-,45,N/A,29.85,66.0,1:53 AM,,10.0,NNW,3.5,330,Seattle,Washington,98101
2,Clear,2016-06-07 09:53:00,45.0,,-,48,N/A,29.85,64.9,2:53 AM,,10.0,NW,3.5,320,Seattle,Washington,98101
3,Clear,2016-06-07 10:53:00,48.9,,-,62,N/A,29.86,62.1,3:53 AM,,10.0,NW,4.6,310,Seattle,Washington,98101
4,Clear,2016-06-07 11:53:00,51.1,,-,72,N/A,29.86,60.1,4:53 AM,,10.0,WNW,4.6,300,Seattle,Washington,98101
5,Partly Cloudy,2016-06-07 12:53:00,51.1,,-,75,N/A,29.86,59.0,5:53 AM,,10.0,WNW,3.5,290,Seattle,Washington,98101
6,Clear,2016-06-07 13:53:00,48.9,,-,60,N/A,29.86,63.0,6:53 AM,,10.0,Variable,3.5,0,Seattle,Washington,98101
7,Partly Cloudy,2016-06-07 14:53:00,48.9,,-,54,N/A,29.86,66.0,7:53 AM,,10.0,Variable,3.5,0,Seattle,Washington,98101
8,Partly Cloudy,2016-06-07 15:53:00,48.9,,-,50,N/A,29.86,68.0,8:53 AM,,10.0,Calm,Calm,0,Seattle,Washington,98101
9,Scattered Clouds,2016-06-07 16:53:00,51.1,,-,49,N/A,29.85,71.1,9:53 AM,,10.0,NW,4.6,320,Seattle,Washington,98101
10,Partly Cloudy,2016-06-07 17:53:00,51.1,,-,48,N/A,29.84,72.0,10:53 AM,,10.0,NW,6.9,310,Seattle,Washington,98101
11,Scattered Clouds,2016-06-07 18:53:00,48.0,,-,38,N/A,29.84,75.0,11:53 AM,,10.0,North,4.6,360,Seattle,Washington,98101
12,Partly Cloudy,2016-06-07 19:53:00,48.0,,-,36,N/A,29.83,77.0,12:53 PM,,10.0,NW,6.9,320,Seattle,Washington,98101
13,Scattered Clouds,2016-06-07 20:53:00,48.9,,-,34,N/A,29.81,80.1,1:53 PM,,10.0,Variable,3.5,0,Seattle,Washington,98101
14,Scattered Clouds,2016-06-07 21:53:00,50.0,,-,32,N/A,29.78,82.9,2:53 PM,,10.0,Variable,4.6,0,Seattle,Washington,98101
15,Clear,2016-06-07 22:53:00,53.1,,-,33,N/A,29.77,84.9,3:53 PM,,10.0,Variable,4.6,0,Seattle,Washington,98101
16,Overcast,2016-06-07 23:53:00,51.1,,-,34,N/A,29.76,82.0,4:53 PM,,10.0,WNW,6.9,300,Seattle,Washington,98101
17,Mostly Cloudy,2016-06-08 00:53:00,52.0,,-,38,N/A,29.75,80.1,5:53 PM,,10.0,WNW,5.8,300,Seattle,Washington,98101
18,Overcast,2016-06-08 01:53:00,46.9,,-,37,N/A,29.75,75.0,6:53 PM,,10.0,WNW,6.9,290,Seattle,Washington,98101
19,Overcast,2016-06-08 02:53:00,45.0,,-,33,N/A,29.77,75.9,7:53 PM,,10.0,Variable,5.8,0,Seattle,Washington,98101
20,Overcast,2016-06-08 03:53:00,46.0,,-,38,N/A,29.78,73.0,8:53 PM,,10.0,Variable,4.6,0,Seattle,Washington,98101
21,Overcast,2016-06-08 04:53:00,46.9,,-,42,N/A,29.77,71.1,9:53 PM,,10.0,NNW,5.8,340,Seattle,Washington,98101
22,Scattered Clouds,2016-06-08 05:53:00,46.9,,-,44,N/A,29.77,70.0,10:53 PM,,10.0,Calm,Calm,0,Seattle,Washington,98101
23,Scattered Clouds,2016-06-08 06:53:00,46.9,,-,45,N/A,29.77,69.1,11:53 PM,,10.0,North,4.6,350,Seattle,Washington,98101
0,Mostly Cloudy,2016-06-08 07:53:00,48.0,,-,51,N/A,29.76,66.9,12:53 AM,,10.0,NNW,4.6,330,Seattle,Washington,98101
1,Clear,2016-06-08 08:53:00,48.9,,-,54,N/A,29.77,66.0,1:53 AM,,10.0,North,4.6,360,Seattle,Washington,98101
2,Mostly Cloudy,2016-06-08 09:53:00,50.0,,-,60,N/A,29.79,64.0,2:53 AM,,10.0,Calm,Calm,0,Seattle,Washington,98101
3,Mostly Cloudy,2016-06-08 10:53:00,50.0,,-,60,N/A,29.78,64.0,3:53 AM,,10.0,Calm,Calm,0,Seattle,Washington,98101
4,Mostly Cloudy,2016-06-08 11:53:00,51.1,,-,67,N/A,29.80,62.1,4:53 AM,,10.0,WSW,4.6,250,Seattle,Washington,98101
5,Overcast,2016-06-08 12:53:00,51.1,,-,75,N/A,29.81,59.0,5:53 AM,,10.0,WSW,5.8,250,Seattle,Washington,98101
6,Mostly Cloudy,2016-06-08 13:53:00,52.0,,-,75,N/A,29.81,60.1,6:53 AM,,10.0,South,6.9,180,Seattle,Washington,98101
7,Mostly Cloudy,2016-06-08 14:53:00,52.0,,-,75,N/A,29.83,60.1,7:53 AM,,10.0,SW,5.8,220,Seattle,Washington,98101
8,Partly Cloudy,2016-06-08 15:53:00,52.0,,-,70,N/A,29.83,62.1,8:53 AM,,10.0,South,11.5,170,Seattle,Washington,98101
9,Scattered Clouds,2016-06-08 16:53:00,51.1,,-,65,N/A,29.83,63.0,9:53 AM,,10.0,South,8.1,190,Seattle,Washington,98101
10,Mostly Cloudy,2016-06-08 17:53:00,52.0,,-,63,N/A,29.83,64.9,10:53 AM,,10.0,SSW,10.4,200,Seattle,Washington,98101
11,Overcast,2016-06-08 18:53:00,50.0,,20.7,60,N/A,29.86,64.0,11:53 AM,,10.0,SSW,13.8,200,Seattle,Washington,98101
12,Mostly Cloudy,2016-06-08 19:53:00,48.0,,21.9,54,N/A,29.88,64.9,12:53 PM,,10.0,South,12.7,180,Seattle,Washington,98101
13,Overcast,2016-06-08 20:53:00,46.9,,-,52,N/A,29.90,64.9,1:53 PM,,10.0,South,12.7,190,Seattle,Washington,98101
14,Overcast,2016-06-08 21:53:00,48.0,,20.7,62,N/A,29.93,61.0,2:53 PM,,10.0,South,11.5,190,Seattle,Washington,98101
15,Overcast,2016-06-08 22:53:00,51.1,,-,67,0.00,29.93,62.1,3:53 PM,,10.0,SSE,10.4,150,Seattle,Washington,98101
16,Light Rain,2016-06-08 23:53:00,50.0,Rain,21.9,63,0.00,29.93,63.0,4:53 PM,,10.0,South,13.8,170,Seattle,Washington,98101
17,Mostly Cloudy,2016-06-09 00:53:00,48.9,,20.7,56,0.00,29.93,64.9,5:53 PM,,10.0,SSE,15.0,160,Seattle,Washington,98101
18,Mostly Cloudy,2016-06-09 01:53:00,48.0,,-,54,N/A,29.92,64.9,6:53 PM,,10.0,South,9.2,180,Seattle,Washington,98101
19,Scattered Clouds,2016-06-09 02:53:00,46.9,,-,54,N/A,29.94,64.0,7:53 PM,,10.0,SSW,6.9,200,Seattle,Washington,98101
20,Mostly Cloudy,2016-06-09 03:53:00,46.9,,-,58,N/A,29.93,62.1,8:53 PM,,10.0,SW,6.9,220,Seattle,Washington,98101
21,Mostly Cloudy,2016-06-09 04:53:00,46.9,,-,62,N/A,29.95,60.1,9:53 PM,,10.0,SSW,6.9,210,Seattle,Washington,98101
22,Mostly Cloudy,2016-06-09 05:53:00,46.9,,-,69,N/A,29.95,57.0,10:53 PM,,10.0,SW,4.6,230,Seattle,Washington,98101
23,Mostly Cloudy,2016-06-09 06:53:00,46.9,,-,69,N/A,29.96,57.0,11:53 PM,,10.0,Variable,4.6,0,Seattle,Washington,98101
0,Overcast,2016-06-09 07:53:00,46.9,,-,69,N/A,29.96,57.0,12:53 AM,,10.0,Variable,4.6,0,Seattle,Washington,98101
1,Overcast,2016-06-09 08:53:00,46.0,,-,69,N/A,29.96,55.9,1:53 AM,,10.0,Variable,4.6,0,Seattle,Washington,98101
2,Mostly Cloudy,2016-06-09 09:53:00,46.9,,-,74,N/A,29.96,55.0,2:53 AM,,10.0,South,6.9,170,Seattle,Washington,98101
3,Mostly Cloudy,2016-06-09 10:53:00,46.0,,-,72,N/A,29.96,55.0,3:53 AM,,10.0,SSE,6.9,160,Seattle,Washington,98101
4,Overcast,2016-06-09 11:53:00,46.9,,-,77,N/A,29.96,54.0,4:53 AM,,10.0,South,8.1,170,Seattle,Washington,98101
5,Mostly Cloudy,2016-06-09 12:53:00,46.0,,-,75,N/A,29.97,54.0,5:53 AM,,10.0,South,6.9,170,Seattle,Washington,98101
6,Scattered Clouds,2016-06-09 13:53:00,46.9,,-,74,N/A,29.97,55.0,6:53 AM,,10.0,SSE,9.2,160,Seattle,Washington,98101
7,Mostly Cloudy,2016-06-09 14:53:00,46.9,,-,72,N/A,29.96,55.9,7:53 AM,,10.0,Variable,5.8,0,Seattle,Washington,98101
8,Mostly Cloudy,2016-06-09 15:53:00,46.9,,-,69,N/A,29.96,57.0,8:53 AM,,10.0,South,9.2,170,Seattle,Washington,98101
9,Mostly Cloudy,2016-06-09 16:53:00,46.0,,-,62,N/A,29.96,59.0,9:53 AM,,10.0,SSW,5.8,200,Seattle,Washington,98101
10,Scattered Clouds,2016-06-09 17:53:00,46.0,,-,56,N/A,29.96,62.1,10:53 AM,,10.0,South,8.1,180,Seattle,Washington,98101
11,Overcast,2016-06-09 18:53:00,44.1,,-,52,N/A,29.95,62.1,11:53 AM,,10.0,WSW,9.2,250,Seattle,Washington,98101
12,Overcast,2016-06-09 19:53:00,43.0,,-,48,N/A,29.94,63.0,12:53 PM,,10.0,Calm,Calm,0,Seattle,Washington,98101
13,Overcast,2016-06-09 20:53:00,39.9,,-,43,N/A,29.94,63.0,1:53 PM,,10.0,SSW,6.9,210,Seattle,Washington,98101
14,Overcast,2016-06-09 21:53:00,41.0,,-,43,N/A,29.93,64.0,2:53 PM,,10.0,SW,5.8,220,Seattle,Washington,98101
15,Overcast,2016-06-09 22:53:00,48.9,,-,60,N/A,29.92,63.0,3:53 PM,,10.0,SE,10.4,130,Seattle,Washington,98101
16,Overcast,2016-06-09 23:53:00,48.9,,-,60,N/A,29.90,63.0,4:53 PM,,10.0,SE,11.5,140,Seattle,Washington,98101
17,Mostly Cloudy,2016-06-10 00:53:00,48.0,,-,56,N/A,29.88,64.0,5:53 PM,,10.0,ESE,9.2,110,Seattle,Washington,98101
18,Mostly Cloudy,2016-06-10 01:53:00,48.9,,-,60,N/A,29.87,63.0,6:53 PM,,10.0,SE,4.6,140,Seattle,Washington,98101
19,Mostly Cloudy,2016-06-10 02:53:00,48.9,,-,60,N/A,29.87,63.0,7:53 PM,,10.0,South,6.9,180,Seattle,Washington,98101
20,Rain,2016-06-10 03:53:00,54.0,Rain,-,89,0.04,29.88,57.0,8:53 PM,,3.0,South,10.4,170,Seattle,Washington,98101
21,Overcast,2016-06-10 04:53:00,54.0,,-,87,0.01,29.90,57.9,9:53 PM,,10.0,South,10.4,180,Seattle,Washington,98101
22,Overcast,2016-06-10 05:53:00,53.1,,-,90,0.00,29.90,55.9,10:53 PM,,10.0,South,6.9,190,Seattle,Washington,98101
23,Mostly Cloudy,2016-06-10 06:53:00,52.0,,-,89,0.01,29.90,55.0,11:53 PM,,10.0,SE,4.6,140,Seattle,Washington,98101
0,Overcast,2016-06-10 07:53:00,52.0,,-,89,0.01,29.90,55.0,12:53 AM,,10.0,SSE,5.8,150,Seattle,Washington,98101
1,Overcast,2016-06-10 08:53:00,52.0,,-,89,N/A,29.91,55.0,1:53 AM,,10.0,South,9.2,190,Seattle,Washington,98101
2,Mostly Cloudy,2016-06-10 09:53:00,50.0,,-,86,N/A,29.93,54.0,2:53 AM,,10.0,South,6.9,180,Seattle,Washington,98101
3,Overcast,2016-06-10 10:04:00,50.0,,-,89,N/A,29.93,53.1,3:04 AM,,10.0,South,8.1,190,Seattle,Washington,98101
4,Scattered Clouds,2016-06-10 10:53:00,48.0,,-,86,N/A,29.94,52.0,3:53 AM,,10.0,South,9.2,180,Seattle,Washington,98101
5,Scattered Clouds,2016-06-10 11:53:00,48.0,,-,86,N/A,29.95,52.0,4:53 AM,,10.0,SSE,8.1,160,Seattle,Washington,98101
6,Partly Cloudy,2016-06-10 12:53:00,46.9,,-,83,N/A,29.97,52.0,5:53 AM,,10.0,South,8.1,180,Seattle,Washington,98101
7,Scattered Clouds,2016-06-10 13:53:00,48.0,,-,80,N/A,29.97,54.0,6:53 AM,,10.0,South,6.9,170,Seattle,Washington,98101
8,Scattered Clouds,2016-06-10 14:53:00,46.9,,17.3,74,N/A,29.98,55.0,7:53 AM,,10.0,South,12.7,190,Seattle,Washington,98101
9,Scattered Clouds,2016-06-10 15:53:00,46.9,,17.3,69,N/A,29.99,57.0,8:53 AM,,10.0,SSW,9.2,200,Seattle,Washington,98101
10,Mostly Cloudy,2016-06-10 16:53:00,46.0,,18.4,62,N/A,29.99,59.0,9:53 AM,,10.0,SSW,10.4,210,Seattle,Washington,98101
11,Partly Cloudy,2016-06-10 17:53:00,46.9,,-,58,N/A,29.99,62.1,10:53 AM,,10.0,South,8.1,180,Seattle,Washington,98101
12,Scattered Clouds,2016-06-10 18:53:00,45.0,,17.3,52,N/A,29.98,63.0,11:53 AM,,10.0,SW,10.4,220,Seattle,Washington,98101
13,Scattered Clouds,2016-06-10 19:53:00,43.0,,-,45,N/A,29.99,64.9,12:53 PM,,10.0,SSE,9.2,160,Seattle,Washington,98101
14,Light Rain,2016-06-10 20:53:00,42.1,Rain,-,46,0.00,29.99,63.0,1:53 PM,,10.0,SSW,8.1,200,Seattle,Washington,98101
15,Light Rain,2016-06-10 21:53:00,45.0,Rain,18.4,53,0.00,30.01,62.1,2:53 PM,,10.0,WSW,10.4,250,Seattle,Washington,98101
16,Overcast,2016-06-10 22:53:00,46.0,,-,60,0.00,30.01,60.1,3:53 PM,,10.0,South,8.1,170,Seattle,Washington,98101
17,Overcast,2016-06-10 23:53:00,48.0,,19.6,67,N/A,30.03,59.0,4:53 PM,,10.0,South,8.1,190,Seattle,Washington,98101
18,Overcast,2016-06-11 00:53:00,46.9,,-,72,0.00,30.04,55.9,5:53 PM,,10.0,South,9.2,180,Seattle,Washington,98101
19,Mostly Cloudy,2016-06-11 01:53:00,48.0,,-,72,N/A,30.04,57.0,6:53 PM,,10.0,SSE,13.8,150,Seattle,Washington,98101
20,Mostly Cloudy,2016-06-11 02:53:00,46.0,,-,69,N/A,30.05,55.9,7:53 PM,,10.0,SSE,9.2,150,Seattle,Washington,98101
21,Overcast,2016-06-11 03:50:00,48.2,,-,77,N/A,30.06,55.4,8:50 PM,,10.0,SE,10.4,140,Seattle,Washington,98101
22,Overcast,2016-06-11 03:53:00,46.9,,-,72,N/A,30.06,55.9,8:53 PM,,10.0,SE,9.2,140,Seattle,Washington,98101
23,Overcast,2016-06-11 04:53:00,48.9,,21.9,83,N/A,30.08,54.0,9:53 PM,,10.0,SSE,9.2,150,Seattle,Washington,98101
24,Overcast,2016-06-11 05:51:00,48.2,,-,82,N/A,30.09,53.6,10:51 PM,,10.0,South,5.8,180,Seattle,Washington,98101
25,Overcast,2016-06-11 05:53:00,48.9,,-,83,N/A,30.09,54.0,10:53 PM,,10.0,Variable,4.6,0,Seattle,Washington,98101
26,Overcast,2016-06-11 06:01:00,48.0,,-,80,N/A,30.09,54.0,11:01 PM,,10.0,SSW,6.9,200,Seattle,Washington,98101
27,Overcast,2016-06-11 06:08:00,48.9,,-,83,N/A,30.09,54.0,11:08 PM,,10.0,SSE,6.9,160,Seattle,Washington,98101
28,Overcast,2016-06-11 06:53:00,48.9,,-,83,N/A,30.10,54.0,11:53 PM,,10.0,South,4.6,170,Seattle,Washington,98101
0,Overcast,2016-06-11 07:00:00,48.9,,-,83,N/A,30.10,54.0,12:00 AM,,10.0,SSE,8.1,150,Seattle,Washington,98101
1,Overcast,2016-06-11 07:29:00,50.0,,-,86,N/A,30.11,54.0,12:29 AM,,10.0,SSE,5.8,160,Seattle,Washington,98101
2,Overcast,2016-06-11 07:38:00,50.0,,-,89,N/A,30.10,53.1,12:38 AM,,10.0,SSE,6.9,150,Seattle,Washington,98101
3,Overcast,2016-06-11 07:53:00,50.0,,-,89,N/A,30.11,53.1,12:53 AM,,10.0,SSE,5.8,150,Seattle,Washington,98101
4,Overcast,2016-06-11 08:36:00,50.0,,-,89,N/A,30.11,53.1,1:36 AM,,10.0,SSE,6.9,160,Seattle,Washington,98101
5,Overcast,2016-06-11 08:53:00,50.0,,-,86,N/A,30.11,54.0,1:53 AM,,10.0,South,5.8,170,Seattle,Washington,98101
6,Light Rain,2016-06-11 09:53:00,50.0,Rain,-,89,0.00,30.12,53.1,2:53 AM,,9.0,South,5.8,180,Seattle,Washington,98101
7,Light Rain,2016-06-11 10:14:00,51.1,Rain,-,93,0.00,30.13,53.1,3:14 AM,,10.0,South,4.6,170,Seattle,Washington,98101
8,Light Rain,2016-06-11 10:24:00,51.1,Rain,-,93,0.01,30.13,53.1,3:24 AM,,6.0,South,3.5,170,Seattle,Washington,98101
9,Overcast,2016-06-11 10:35:00,51.1,,-,93,0.01,30.13,53.1,3:35 AM,,10.0,SSE,5.8,160,Seattle,Washington,98101
10,Overcast,2016-06-11 10:53:00,51.1,,-,93,0.01,30.14,53.1,3:53 AM,,10.0,South,4.6,170,Seattle,Washington,98101
11,Overcast,2016-06-11 11:24:00,50.0,,-,89,0.00,30.15,53.1,4:24 AM,,10.0,South,4.6,190,Seattle,Washington,98101
