,Conditions,DateUTC,Dew PointF,Events,Gust SpeedMPH,Humidity,PrecipitationIn,Sea Level PressureIn,TemperatureF,TimePDT,TimePST,VisibilityMPH,Wind Direction,Wind SpeedMPH,WindDirDegrees,City,State,Zip
13,Clear,2016-04-20 20:47:00,28.0,,-,14,N/A,29.91,82.9,1:47 PM,,10.0,North,-9999.0,0,Los Angeles,California,90001
14,Clear,2016-04-20 21:47:00,28.9,,-,14,N/A,29.90,82.9,2:47 PM,,10.0,Variable,5.8,0,Los Angeles,California,90001
15,Clear,2016-04-20 22:47:00,30.0,,-,16,N/A,29.88,80.1,3:47 PM,,10.0,West,5.8,260,Los Angeles,California,90001
16,Clear,2016-04-20 23:47:00,30.9,,-,17,N/A,29.88,79.0,4:47 PM,,10.0,Variable,6.9,0,Los Angeles,California,90001
17,Clear,2016-04-21 00:47:00,35.1,,-,21,N/A,29.87,78.1,5:47 PM,,10.0,West,4.6,260,Los Angeles,California,90001
18,Clear,2016-04-21 01:47:00,35.1,,-,23,N/A,29.87,75.0,6:47 PM,,10.0,West,3.5,280,Los Angeles,California,90001
19,Clear,2016-04-21 02:47:00,39.9,,-,32,N/A,29.86,71.1,7:47 PM,,10.0,Calm,Calm,0,Los Angeles,California,90001
20,Clear,2016-04-21 03:47:00,44.1,,-,40,N/A,29.87,69.1,8:47 PM,,10.0,Calm,Calm,0,Los Angeles,California,90001
21,Clear,2016-04-21 04:47:00,46.9,,-,47,N/A,29.89,68.0,9:47 PM,,10.0,Calm,Calm,0,Los Angeles,California,90001
22,Clear,2016-04-21 05:47:00,48.0,,-,51,N/A,29.89,66.9,10:47 PM,,10.0,Calm,Calm,0,Los Angeles,California,90001
23,Clear,2016-04-21 06:47:00,46.0,,-,47,N/A,29.89,66.9,11:47 PM,,10.0,Calm,Calm,0,Los Angeles,California,90001
0,Clear,2016-04-21 07:47:00,45.0,,-,47,N/A,29.89,66.0,12:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
1,Clear,2016-04-21 08:47:00,46.0,,-,52,N/A,29.88,64.0,1:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
2,Clear,2016-04-21 09:47:00,48.0,,-,60,N/A,29.87,62.1,2:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
3,Clear,2016-04-21 10:47:00,44.1,,-,54,N/A,29.88,61.0,3:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
4,Clear,2016-04-21 11:47:00,41.0,,-,48,N/A,29.87,61.0,4:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
5,Clear,2016-04-21 12:47:00,44.1,,-,58,N/A,29.87,59.0,5:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
6,Clear,2016-04-21 13:47:00,44.1,,-,55,N/A,29.87,60.1,6:47 AM,,9.0,Calm,Calm,0,Los Angeles,California,90001
7,Clear,2016-04-21 14:47:00,34.0,,-,30,N/A,29.87,66.0,7:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
8,Clear,2016-04-21 15:47:00,39.9,,-,32,N/A,29.88,71.1,8:47 AM,,10.0,West,3.5,280,Los Angeles,California,90001
9,Clear,2016-04-21 16:47:00,37.9,,-,27,N/A,29.88,73.9,9:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
10,Clear,2016-04-21 17:47:00,39.9,,-,27,N/A,29.88,75.9,10:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
11,Clear,2016-04-21 18:47:00,41.0,,-,28,N/A,29.89,77.0,11:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
12,Clear,2016-04-21 19:47:00,46.0,,-,33,N/A,29.88,77.0,12:47 PM,,10.0,Variable,3.5,0,Los Angeles,California,90001
13,Clear,2016-04-21 20:47:00,42.1,,-,30,N/A,29.87,75.9,1:47 PM,,10.0,Calm,Calm,0,Los Angeles,California,90001
14,Clear,2016-04-21 21:47:00,41.0,,-,29,N/A,29.87,75.9,2:47 PM,,10.0,Variable,6.9,0,Los Angeles,California,90001
15,Clear,2016-04-21 22:47:00,48.0,,-,41,N/A,29.86,73.0,3:47 PM,,10.0,West,8.1,270,Los Angeles,California,90001
16,Clear,2016-04-21 23:47:00,51.1,,-,49,N/A,29.86,71.1,4:47 PM,,10.0,North,-9999.0,0,Los Angeles,California,90001
17,Clear,2016-04-22 00:47:00,51.1,,-,49,N/A,29.85,71.1,5:47 PM,,10.0,Variable,3.5,0,Los Angeles,California,90001
18,Clear,2016-04-22 01:47:00,51.1,,-,53,N/A,29.85,69.1,6:47 PM,,10.0,Calm,Calm,0,Los Angeles,California,90001
19,Clear,2016-04-22 02:47:00,53.1,,-,63,N/A,29.86,66.0,7:47 PM,,10.0,Calm,Calm,0,Los Angeles,California,90001
20,Clear,2016-04-22 03:47:00,54.0,,-,70,N/A,29.88,64.0,8:47 PM,,10.0,Calm,Calm,0,Los Angeles,California,90001
21,Clear,2016-04-22 04:47:00,55.0,,-,73,N/A,29.89,64.0,9:47 PM,,10.0,Calm,Calm,0,Los Angeles,California,90001
22,Clear,2016-04-22 05:47:00,55.0,,-,73,N/A,29.90,64.0,10:47 PM,,10.0,ESE,3.5,110,Los Angeles,California,90001
23,Clear,2016-04-22 06:47:00,55.0,,-,78,N/A,29.90,62.1,11:47 PM,,10.0,Calm,Calm,0,Los Angeles,California,90001
0,Clear,2016-04-22 07:47:00,54.0,,-,72,N/A,29.90,63.0,12:47 AM,,10.0,East,3.5,100,Los Angeles,California,90001
1,Clear,2016-04-22 08:47:00,55.0,,-,78,N/A,29.90,62.1,1:47 AM,,10.0,East,3.5,100,Los Angeles,California,90001
2,Clear,2016-04-22 09:47:00,55.0,,-,83,N/A,29.89,60.1,2:47 AM,,8.0,Calm,Calm,0,Los Angeles,California,90001
3,Clear,2016-04-22 10:47:00,55.9,,-,83,N/A,29.90,61.0,3:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
4,Mostly Cloudy,2016-04-22 11:35:00,55.0,,-,81,N/A,29.90,61.0,4:35 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
5,Overcast,2016-04-22 11:47:00,55.0,,-,81,N/A,29.90,61.0,4:47 AM,,10.0,ESE,3.5,110,Los Angeles,California,90001
6,Overcast,2016-04-22 12:47:00,55.0,,-,81,N/A,29.90,61.0,5:47 AM,,9.0,East,3.5,90,Los Angeles,California,90001
7,Mostly Cloudy,2016-04-22 13:47:00,55.0,,-,81,N/A,29.91,61.0,6:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
8,Scattered Clouds,2016-04-22 14:08:00,55.0,,-,78,N/A,29.93,62.1,7:08 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
9,Mostly Cloudy,2016-04-22 14:15:00,55.0,,-,78,N/A,29.93,62.1,7:15 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
10,Mostly Cloudy,2016-04-22 14:47:00,55.9,,-,78,N/A,29.93,63.0,7:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
11,Scattered Clouds,2016-04-22 15:22:00,55.0,,-,75,N/A,29.94,63.0,8:22 AM,,8.0,Calm,Calm,0,Los Angeles,California,90001
12,Mostly Cloudy,2016-04-22 15:34:00,55.0,,-,75,N/A,29.95,63.0,8:34 AM,,8.0,Calm,Calm,0,Los Angeles,California,90001
13,Mostly Cloudy,2016-04-22 15:47:00,55.0,,-,73,N/A,29.95,64.0,8:47 AM,,9.0,Variable,3.5,0,Los Angeles,California,90001
14,Scattered Clouds,2016-04-22 16:22:00,55.0,,-,70,N/A,29.95,64.9,9:22 AM,,9.0,Calm,Calm,0,Los Angeles,California,90001
15,Clear,2016-04-22 16:47:00,55.9,,-,68,N/A,29.95,66.9,9:47 AM,,8.0,Variable,3.5,0,Los Angeles,California,90001
16,Clear,2016-04-22 17:47:00,55.0,,-,59,N/A,29.96,70.0,10:47 AM,,9.0,Calm,Calm,0,Los Angeles,California,90001
17,Clear,2016-04-22 18:47:00,53.1,,-,51,N/A,29.96,72.0,11:47 AM,,10.0,Variable,3.5,0,Los Angeles,California,90001
18,Clear,2016-04-22 19:47:00,54.0,,-,55,N/A,29.97,71.1,12:47 PM,,10.0,Variable,4.6,0,Los Angeles,California,90001
19,Clear,2016-04-22 20:47:00,54.0,,-,58,N/A,29.97,69.1,1:47 PM,,10.0,Calm,Calm,0,Los Angeles,California,90001
20,Clear,2016-04-22 21:47:00,51.1,,-,51,N/A,29.97,70.0,2:47 PM,,10.0,Variable,5.8,0,Los Angeles,California,90001
21,Clear,2016-04-22 22:47:00,52.0,,-,54,N/A,29.97,69.1,3:47 PM,,10.0,Variable,5.8,0,Los Angeles,California,90001
22,Clear,2016-04-22 23:47:00,54.0,,-,61,N/A,29.96,68.0,4:47 PM,,10.0,Variable,6.9,0,Los Angeles,California,90001
23,Clear,2016-04-23 00:47:00,52.0,,-,53,N/A,29.95,70.0,5:47 PM,,10.0,West,4.6,280,Los Angeles,California,90001
24,Clear,2016-04-23 01:47:00,52.0,,18.4,59,N/A,29.96,66.9,6:47 PM,,10.0,West,10.4,280,Los Angeles,California,90001
25,Clear,2016-04-23 02:47:00,54.0,,-,70,N/A,29.96,64.0,7:47 PM,,10.0,Variable,3.5,0,Los Angeles,California,90001
26,Clear,2016-04-23 03:47:00,54.0,,-,70,N/A,29.98,64.0,8:47 PM,,10.0,Calm,Calm,0,Los Angeles,California,90001
27,Clear,2016-04-23 04:47:00,52.0,,-,67,N/A,29.99,63.0,9:47 PM,,10.0,Calm,Calm,0,Los Angeles,California,90001
28,Clear,2016-04-23 05:47:00,52.0,,-,67,N/A,29.99,63.0,10:47 PM,,10.0,Calm,Calm,0,Los Angeles,California,90001
29,Clear,2016-04-23 06:47:00,51.1,,-,67,N/A,29.99,62.1,11:47 PM,,10.0,Calm,Calm,0,Los Angeles,California,90001
0,Clear,2016-04-23 07:47:00,53.1,,-,78,N/A,29.99,60.1,12:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
1,Clear,2016-04-23 08:47:00,52.0,,-,78,N/A,29.98,59.0,1:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
2,Clear,2016-04-23 09:47:00,51.1,,-,78,N/A,29.97,57.9,2:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
3,Clear,2016-04-23 10:47:00,51.1,,-,81,N/A,29.98,57.0,3:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
4,Clear,2016-04-23 11:47:00,51.1,,-,78,N/A,29.99,57.9,4:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
5,Clear,2016-04-23 12:47:00,51.1,,-,75,N/A,29.99,59.0,5:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
6,Clear,2016-04-23 13:47:00,51.1,,-,75,N/A,30.01,59.0,6:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
7,Clear,2016-04-23 14:47:00,51.1,,-,67,N/A,30.02,62.1,7:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
8,Partly Cloudy,2016-04-23 15:47:00,52.0,,-,63,N/A,30.03,64.9,8:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
9,Clear,2016-04-23 16:47:00,46.9,,-,47,N/A,30.03,68.0,9:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
10,Clear,2016-04-23 17:47:00,39.9,,-,31,N/A,30.03,72.0,10:47 AM,,10.0,NNW,3.5,340,Los Angeles,California,90001
11,Clear,2016-04-23 18:47:00,36.0,,-,24,N/A,30.00,75.0,11:47 AM,,10.0,West,6.9,280,Los Angeles,California,90001
12,Clear,2016-04-23 19:47:00,43.0,,-,38,N/A,30.01,70.0,12:47 PM,,10.0,Variable,4.6,0,Los Angeles,California,90001
13,Clear,2016-04-23 20:47:00,39.9,,17.3,31,N/A,29.98,72.0,1:47 PM,,10.0,West,9.2,270,Los Angeles,California,90001
14,Clear,2016-04-23 21:47:00,41.0,,18.4,34,N/A,29.97,71.1,2:47 PM,,10.0,West,9.2,280,Los Angeles,California,90001
15,Clear,2016-04-23 22:47:00,42.1,,16.1,35,N/A,29.96,71.1,3:47 PM,,10.0,Variable,4.6,0,Los Angeles,California,90001
16,Clear,2016-04-23 23:47:00,44.1,,-,37,N/A,29.94,72.0,4:47 PM,,10.0,Calm,Calm,0,Los Angeles,California,90001
17,Clear,2016-04-24 00:47:00,46.0,,-,37,N/A,29.92,73.9,5:47 PM,,10.0,West,4.6,280,Los Angeles,California,90001
18,Clear,2016-04-24 01:47:00,46.0,,-,40,N/A,29.91,72.0,6:47 PM,,10.0,West,5.8,280,Los Angeles,California,90001
19,Clear,2016-04-24 02:47:00,48.0,,-,46,N/A,29.92,70.0,7:47 PM,,10.0,Calm,Calm,0,Los Angeles,California,90001
20,Clear,2016-04-24 03:47:00,32.0,,-,23,N/A,29.92,72.0,8:47 PM,,10.0,NW,4.6,310,Los Angeles,California,90001
21,Clear,2016-04-24 04:47:00,30.9,,-,23,N/A,29.93,71.1,9:47 PM,,10.0,North,3.5,10,Los Angeles,California,90001
22,Clear,2016-04-24 05:47:00,51.1,,-,61,N/A,29.94,64.9,10:47 PM,,10.0,Variable,3.5,0,Los Angeles,California,90001
23,Clear,2016-04-24 06:47:00,52.0,,-,65,N/A,29.94,64.0,11:47 PM,,10.0,East,3.5,100,Los Angeles,California,90001
0,Clear,2016-04-24 07:47:00,52.0,,-,67,N/A,29.94,63.0,12:47 AM,,10.0,East,4.6,90,Los Angeles,California,90001
1,Clear,2016-04-24 08:47:00,52.0,,-,70,N/A,29.94,62.1,1:47 AM,,10.0,ENE,3.5,60,Los Angeles,California,90001
2,Clear,2016-04-24 09:47:00,53.1,,-,75,N/A,29.91,61.0,2:47 AM,,10.0,ESE,3.5,110,Los Angeles,California,90001
3,Clear,2016-04-24 10:47:00,54.0,,-,80,N/A,29.90,60.1,3:47 AM,,10.0,East,3.5,100,Los Angeles,California,90001
4,Clear,2016-04-24 11:47:00,54.0,,-,80,N/A,29.91,60.1,4:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
5,Clear,2016-04-24 12:47:00,54.0,,-,80,N/A,29.90,60.1,5:47 AM,,10.0,ESE,3.5,120,Los Angeles,California,90001
6,Clear,2016-04-24 13:47:00,53.1,,-,78,N/A,29.91,60.1,6:47 AM,,10.0,Variable,3.5,0,Los Angeles,California,90001
7,Clear,2016-04-24 14:47:00,54.0,,-,75,N/A,29.92,62.1,7:47 AM,,10.0,Variable,3.5,0,Los Angeles,California,90001
8,Clear,2016-04-24 15:47:00,53.1,,-,65,N/A,29.92,64.9,8:47 AM,,10.0,East,3.5,90,Los Angeles,California,90001
9,Clear,2016-04-24 16:47:00,51.1,,-,55,N/A,29.91,68.0,9:47 AM,,10.0,East,4.6,100,Los Angeles,California,90001
10,Clear,2016-04-24 17:47:00,51.1,,-,46,N/A,29.91,73.0,10:47 AM,,10.0,Variable,3.5,0,Los Angeles,California,90001
11,Clear,2016-04-24 18:47:00,51.1,,-,45,N/A,29.91,73.9,11:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
12,Clear,2016-04-24 19:47:00,55.9,,-,63,N/A,29.91,69.1,12:47 PM,,10.0,Variable,4.6,0,Los Angeles,California,90001
13,Clear,2016-04-24 20:47:00,55.0,,-,57,N/A,29.88,71.1,1:47 PM,,10.0,Calm,Calm,0,Los Angeles,California,90001
14,Clear,2016-04-24 21:47:00,55.9,,-,61,N/A,29.87,70.0,2:47 PM,,10.0,Variable,5.8,0,Los Angeles,California,90001
15,Clear,2016-04-24 22:47:00,54.0,,-,58,N/A,29.86,69.1,3:47 PM,,10.0,Variable,4.6,0,Los Angeles,California,90001
16,Clear,2016-04-24 23:47:00,51.1,,-,55,N/A,29.85,68.0,4:47 PM,,10.0,West,4.6,260,Los Angeles,California,90001
17,Clear,2016-04-25 00:47:00,48.0,,-,49,N/A,29.85,68.0,5:47 PM,,10.0,Variable,5.8,0,Los Angeles,California,90001
18,Clear,2016-04-25 01:47:00,52.0,,-,65,N/A,29.85,64.0,6:47 PM,,10.0,Variable,3.5,0,Los Angeles,California,90001
19,Clear,2016-04-25 02:47:00,52.0,,-,72,N/A,29.85,61.0,7:47 PM,,10.0,Calm,Calm,0,Los Angeles,California,90001
20,Clear,2016-04-25 03:47:00,51.1,,-,72,N/A,29.86,60.1,8:47 PM,,10.0,Calm,Calm,0,Los Angeles,California,90001
21,Scattered Clouds,2016-04-25 04:47:00,50.0,,-,69,N/A,29.87,60.1,9:47 PM,,10.0,Calm,Calm,0,Los Angeles,California,90001
22,Mostly Cloudy,2016-04-25 04:51:00,50.0,,-,69,N/A,29.87,60.1,9:51 PM,,10.0,Calm,Calm,0,Los Angeles,California,90001
23,Scattered Clouds,2016-04-25 05:20:00,50.0,,-,69,N/A,29.87,60.1,10:20 PM,,10.0,Calm,Calm,0,Los Angeles,California,90001
24,Scattered Clouds,2016-04-25 05:47:00,50.0,,-,69,N/A,29.86,60.1,10:47 PM,,10.0,Variable,5.8,0,Los Angeles,California,90001
25,Mostly Cloudy,2016-04-25 05:52:00,50.0,,-,72,N/A,29.86,59.0,10:52 PM,,10.0,Variable,3.5,0,Los Angeles,California,90001
0,Scattered Clouds,2016-04-25 07:09:00,50.0,,-,72,N/A,29.85,59.0,12:09 AM,,10.0,SE,4.6,140,Los Angeles,California,90001
1,Clear,2016-04-25 07:47:00,48.9,,-,69,N/A,29.86,59.0,12:47 AM,,10.0,Variable,3.5,0,Los Angeles,California,90001
2,Mostly Cloudy,2016-04-25 08:40:00,48.0,,-,70,N/A,29.85,57.9,1:40 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
3,Mostly Cloudy,2016-04-25 08:47:00,48.0,,-,70,N/A,29.85,57.9,1:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
4,Overcast,2016-04-25 08:54:00,48.9,,-,72,N/A,29.85,57.9,1:54 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
5,Mostly Cloudy,2016-04-25 09:39:00,50.0,,-,77,N/A,29.84,57.0,2:39 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
6,Mostly Cloudy,2016-04-25 09:47:00,50.0,,-,77,N/A,29.83,57.0,2:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
7,Scattered Clouds,2016-04-25 10:11:00,50.0,,-,77,N/A,29.84,57.0,3:11 AM,,7.0,Calm,Calm,0,Los Angeles,California,90001
8,Scattered Clouds,2016-04-25 10:47:00,50.0,,-,80,N/A,29.84,55.9,3:47 AM,,9.0,Calm,Calm,0,Los Angeles,California,90001
9,Mostly Cloudy,2016-04-25 10:50:00,48.9,,-,77,N/A,29.85,55.9,3:50 AM,,9.0,Calm,Calm,0,Los Angeles,California,90001
10,Scattered Clouds,2016-04-25 11:03:00,48.9,,-,77,N/A,29.84,55.9,4:03 AM,,9.0,Calm,Calm,0,Los Angeles,California,90001
11,Mostly Cloudy,2016-04-25 11:17:00,50.0,,-,83,N/A,29.85,55.0,4:17 AM,,9.0,Calm,Calm,0,Los Angeles,California,90001
12,Scattered Clouds,2016-04-25 11:26:00,48.9,,-,77,N/A,29.85,55.9,4:26 AM,,9.0,Calm,Calm,0,Los Angeles,California,90001
13,Mostly Cloudy,2016-04-25 11:29:00,48.9,,-,77,N/A,29.85,55.9,4:29 AM,,9.0,Calm,Calm,0,Los Angeles,California,90001
14,Overcast,2016-04-25 11:47:00,48.9,,-,77,N/A,29.84,55.9,4:47 AM,,9.0,Calm,Calm,0,Los Angeles,California,90001
15,Mostly Cloudy,2016-04-25 12:47:00,50.0,,-,80,N/A,29.86,55.9,5:47 AM,,9.0,Calm,Calm,0,Los Angeles,California,90001
16,Scattered Clouds,2016-04-25 12:56:00,50.0,,-,80,N/A,29.86,55.9,5:56 AM,,9.0,Calm,Calm,0,Los Angeles,California,90001
17,Clear,2016-04-25 13:47:00,50.0,,-,80,N/A,29.88,55.9,6:47 AM,,8.0,Calm,Calm,0,Los Angeles,California,90001
18,Clear,2016-04-25 14:47:00,41.0,,-,48,N/A,29.89,61.0,7:47 AM,,10.0,Variable,3.5,0,Los Angeles,California,90001
19,Clear,2016-04-25 15:47:00,37.9,,-,37,N/A,29.89,64.9,8:47 AM,,10.0,NW,3.5,310,Los Angeles,California,90001
20,Clear,2016-04-25 16:47:00,32.0,,-,27,N/A,29.89,66.9,9:47 AM,,10.0,Variable,3.5,0,Los Angeles,California,90001
21,Clear,2016-04-25 17:47:00,44.1,,-,44,N/A,29.90,66.9,10:47 AM,,10.0,Variable,4.6,0,Los Angeles,California,90001
22,Clear,2016-04-25 18:47:00,44.1,,-,44,N/A,29.89,66.9,11:47 AM,,10.0,Variable,5.8,0,Los Angeles,California,90001
23,Clear,2016-04-25 19:47:00,41.0,,-,40,N/A,29.88,66.0,12:47 PM,,10.0,Variable,3.5,0,Los Angeles,California,90001
24,Clear,2016-04-25 20:47:00,39.9,,20.7,38,N/A,29.86,66.0,1:47 PM,,10.0,West,10.4,260,Los Angeles,California,90001
25,Clear,2016-04-25 21:47:00,46.0,,21.9,52,N/A,29.85,64.0,2:47 PM,,10.0,West,9.2,270,Los Angeles,California,90001
26,Clear,2016-04-25 22:47:00,46.0,,-,52,N/A,29.82,64.0,3:47 PM,,10.0,West,8.1,260,Los Angeles,California,90001
27,Clear,2016-04-25 23:47:00,45.0,,23.0,52,N/A,29.80,63.0,4:47 PM,,10.0,West,10.4,270,Los Angeles,California,90001
28,Mostly Cloudy,2016-04-26 00:47:00,44.1,,23.0,50,N/A,29.83,63.0,5:47 PM,,10.0,NNW,8.1,330,Los Angeles,California,90001
29,Scattered Clouds,2016-04-26 01:47:00,33.1,,16.1,33,N/A,29.83,63.0,6:47 PM,,10.0,NNW,9.2,330,Los Angeles,California,90001
30,Clear,2016-04-26 02:47:00,27.0,,-,26,N/A,29.85,62.1,7:47 PM,,10.0,NNW,9.2,330,Los Angeles,California,90001
31,Clear,2016-04-26 03:47:00,27.0,,-,27,N/A,29.88,61.0,8:47 PM,,10.0,Calm,Calm,0,Los Angeles,California,90001
32,Clear,2016-04-26 04:47:00,45.0,,-,60,N/A,29.90,59.0,9:47 PM,,10.0,East,4.6,80,Los Angeles,California,90001
33,Clear,2016-04-26 05:47:00,45.0,,-,64,N/A,29.93,57.0,10:47 PM,,10.0,East,5.8,80,Los Angeles,California,90001
34,Clear,2016-04-26 06:47:00,45.0,,-,64,N/A,29.94,57.0,11:47 PM,,10.0,Calm,Calm,0,Los Angeles,California,90001
0,Clear,2016-04-26 07:47:00,44.1,,-,64,N/A,29.94,55.9,12:47 AM,,10.0,Variable,3.5,0,Los Angeles,California,90001
1,Clear,2016-04-26 08:47:00,43.0,,-,62,N/A,29.95,55.9,1:47 AM,,10.0,Variable,3.5,0,Los Angeles,California,90001
2,Clear,2016-04-26 09:47:00,42.1,,-,62,N/A,29.95,55.0,2:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
3,Clear,2016-04-26 10:47:00,41.0,,-,62,N/A,29.95,54.0,3:47 AM,,10.0,Variable,6.9,0,Los Angeles,California,90001
4,Clear,2016-04-26 11:47:00,42.1,,-,64,N/A,29.95,54.0,4:47 AM,,10.0,East,5.8,90,Los Angeles,California,90001
5,Clear,2016-04-26 12:47:00,42.1,,-,64,N/A,29.96,54.0,5:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
6,Clear,2016-04-26 13:47:00,42.1,,-,64,N/A,29.98,54.0,6:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
7,Clear,2016-04-26 14:47:00,42.1,,-,57,N/A,29.99,57.0,7:47 AM,,10.0,East,4.6,90,Los Angeles,California,90001
8,Clear,2016-04-26 15:47:00,44.1,,-,54,N/A,29.99,61.0,8:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
9,Clear,2016-04-26 16:47:00,44.1,,-,50,N/A,29.99,63.0,9:47 AM,,10.0,ENE,3.5,70,Los Angeles,California,90001
10,Clear,2016-04-26 17:47:00,43.0,,-,45,N/A,30.00,64.9,10:47 AM,,10.0,North,-9999.0,0,Los Angeles,California,90001
11,Clear,2016-04-26 18:47:00,44.1,,-,42,N/A,29.99,68.0,11:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
12,Clear,2016-04-26 19:47:00,46.9,,-,45,N/A,29.98,69.1,12:47 PM,,10.0,Calm,Calm,0,Los Angeles,California,90001
13,Clear,2016-04-26 20:47:00,48.9,,-,50,N/A,29.97,68.0,1:47 PM,,10.0,Variable,3.5,0,Los Angeles,California,90001
14,Clear,2016-04-26 21:47:00,48.9,,-,52,N/A,29.97,66.9,2:47 PM,,10.0,Variable,3.5,0,Los Angeles,California,90001
15,Clear,2016-04-26 22:47:00,48.9,,-,52,N/A,29.96,66.9,3:47 PM,,10.0,WSW,3.5,250,Los Angeles,California,90001
16,Clear,2016-04-26 23:47:00,39.9,,-,36,N/A,29.95,68.0,4:47 PM,,10.0,West,6.9,270,Los Angeles,California,90001
17,Clear,2016-04-27 00:47:00,37.0,,-,33,N/A,29.95,66.9,5:47 PM,,10.0,West,9.2,280,Los Angeles,California,90001
18,Clear,2016-04-27 01:47:00,36.0,,-,34,N/A,29.95,64.9,6:47 PM,,10.0,Variable,3.5,0,Los Angeles,California,90001
19,Clear,2016-04-27 02:47:00,37.9,,-,41,N/A,29.94,62.1,7:47 PM,,10.0,Variable,3.5,0,Los Angeles,California,90001
20,Clear,2016-04-27 03:47:00,48.0,,-,64,N/A,29.95,60.1,8:47 PM,,10.0,Calm,Calm,0,Los Angeles,California,90001
21,Clear,2016-04-27 04:47:00,46.9,,-,64,N/A,29.95,59.0,9:47 PM,,10.0,Calm,Calm,0,Los Angeles,California,90001
22,Clear,2016-04-27 05:47:00,48.0,,-,70,N/A,29.94,57.9,10:47 PM,,10.0,Calm,Calm,0,Los Angeles,California,90001
23,Clear,2016-04-27 06:47:00,48.9,,-,72,N/A,29.94,57.9,11:47 PM,,10.0,Calm,Calm,0,Los Angeles,California,90001
0,Clear,2016-04-27 07:47:00,48.9,,-,74,N/A,29.94,57.0,12:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
1,Clear,2016-04-27 08:47:00,50.0,,-,75,N/A,29.92,57.9,1:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
2,Clear,2016-04-27 09:47:00,48.9,,-,72,N/A,29.91,57.9,2:47 AM,,9.0,Calm,Calm,0,Los Angeles,California,90001
3,Clear,2016-04-27 10:47:00,48.9,,-,74,N/A,29.90,57.0,3:47 AM,,8.0,Calm,Calm,0,Los Angeles,California,90001
4,Clear,2016-04-27 11:47:00,48.9,,-,77,N/A,29.89,55.9,4:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
5,Clear,2016-04-27 12:47:00,48.9,,-,80,N/A,29.89,55.0,5:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
6,Clear,2016-04-27 13:47:00,48.0,,-,72,N/A,29.90,57.0,6:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
7,Clear,2016-04-27 14:47:00,46.9,,-,64,N/A,29.90,59.0,7:47 AM,,10.0,East,4.6,90,Los Angeles,California,90001
8,Clear,2016-04-27 15:47:00,46.9,,-,58,N/A,29.89,62.1,8:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
9,Clear,2016-04-27 16:47:00,48.0,,-,52,N/A,29.89,66.0,9:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
10,Clear,2016-04-27 17:47:00,46.0,,-,44,N/A,29.88,69.1,10:47 AM,,10.0,Variable,3.5,0,Los Angeles,California,90001
